customer_id,review_text,processed_text,customer_rating,sentiment_label,vader_pred,vader_score,bert_pred_full,bert_confidence_full,sentiment_score
282,not worth the price.,not worth price,2,negative,negative,-0.1695,negative,0.4591589570045471,-1
283,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
284,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
285,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
286,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
287,works fine but could be better.,work fine could better,3,neutral,positive,0.6428,neutral,0.5999695062637329,0
288,works fine but could be better.,work fine could better,3,neutral,positive,0.6428,neutral,0.5999695062637329,0
289,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
290,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
291,works fine but could be better.,work fine could better,3,neutral,positive,0.6428,neutral,0.5999695062637329,0
292,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
293,"amazing experience, highly recommend!",amazing experience highly recommend,5,positive,positive,0.7836,positive,0.9405997395515442,1
294,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
295,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
296,average experience overall.,average experience overall,3,neutral,neutral,0.0,neutral,0.7137743234634399,0
297,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
298,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
299,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
300,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
301,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
302,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
303,product stopped working after few days.,product stopped working day,2,negative,negative,-0.2263,negative,0.6589389443397522,-1
304,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
305,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
306,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
307,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
308,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
309,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
310,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
311,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
312,works fine but could be better.,work fine could better,3,neutral,positive,0.6428,neutral,0.5999695062637329,0
313,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
314,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
315,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
316,average experience overall.,average experience overall,3,neutral,neutral,0.0,neutral,0.7137743234634399,0
317,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
318,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
319,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
320,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
321,"amazing experience, highly recommend!",amazing experience highly recommend,5,positive,positive,0.7836,positive,0.9405997395515442,1
322,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
323,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
324,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
325,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
326,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
327,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
328,product stopped working after few days.,product stopped working day,2,negative,negative,-0.2263,negative,0.6589389443397522,-1
329,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
330,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
331,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
332,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
333,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
334,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
335,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
336,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
337,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
338,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
339,average experience overall.,average experience overall,3,neutral,neutral,0.0,neutral,0.7137743234634399,0
340,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
341,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
342,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
343,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
344,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
345,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
346,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
347,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
348,product stopped working after few days.,product stopped working day,2,negative,negative,-0.2263,negative,0.6589389443397522,-1
349,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
350,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
351,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
352,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
353,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
354,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
355,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
356,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
357,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
358,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
359,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
360,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
361,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
362,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
363,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
364,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
365,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
366,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
367,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
368,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
369,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
